Entrez Gene ID,Symbol
9828,ARHGEF17
23370,ARHGEF18
128272,ARHGEF19
100874233,ARHGEF19-AS1
115557,ARHGEF25
26084,ARHGEF26
100507524,ARHGEF26-AS1
64283,ARHGEF28
100271715,ARHGEF33
728377,ARHGEF34P
445328,ARHGEF35
101928605,ARHGEF35-AS1
389337,ARHGEF37
54848,ARHGEF38
100874374,ARHGEF38-IT1
84904,ARHGEF39
55701,ARHGEF40
8289,ARID1A
57492,ARID1B
196528,ARID2
1820,ARID3A
10620,ARID3B
646555,ARID3BP1
138715,ARID3C
5926,ARID4A
51742,ARID4B
10865,ARID5A
84159,ARID5B
25820,ARIH1
10425,ARIH2
646450,ARIH2OS
390844,ARIH2P1
400,ARL1
402,ARL2
100528018,ARL2-SNX15
23568,ARL2BP
399666,ARL2BPP1
643898,ARL2BPP2
646879,ARL2BPP3
100130265,ARL2BPP4
100874420,ARL2BPP5
100874421,ARL2BPP6
100131629,ARL2BPP7
100131784,ARL2BPP8
100421675,ARL2BPP9
100874449,ARL2BPP10
403,ARL3
10124,ARL4A
387684,ARL4AP1
152709,ARL4AP2
107984161,ARL4AP3
100420471,ARL4AP4
101928788,ARL4AP5
10123,ARL4C
379,ARL4D
26225,ARL5A
641382,ARL5AP1
641380,ARL5AP2
106480778,ARL5AP3
641379,ARL5AP4
221079,ARL5B
390790,ARL5C
84100,ARL6
23204,ARL6IP1
100288702,ARL6IP1P1
646348,ARL6IP1P2
729790,ARL6IP1P3
51329,ARL6IP4
10550,ARL6IP5
151188,ARL6IP6
127829,ARL8A
55207,ARL8B
132946,ARL9
285598,ARL10
115761,ARL11
392509,ARL13A
200894,ARL13B
80117,ARL14
120534,ARL14EP
644100,ARL14EPL
107985793,ARL14EPP1
54622,ARL15
339231,ARL16
51326,ARL17A
100506084,ARL17B
100996425,ARLNC1
55156,ARMC1
84071,ARMC2
101929716,ARMC2-AS1
219681,ARMC3
55130,ARMC4
101060171,ARMC4P1
79798,ARMC5
93436,ARMC6
79637,ARMC7
25852,ARMC8
100130871,ARMC8P1
80210,ARMC9
83787,ARMC10
389137,ARMC10P1
221481,ARMC12
51309,ARMCX1
9823,ARMCX2
51566,ARMCX3
100128574,ARMCX3-AS1
100131755,ARMCX4
64860,ARMCX5
100528062,ARMCX5-GPRASP2
54470,ARMCX6
653354,ARMCX7P
339541,ARMH1
101928603,ARMH2
79591,ARMH3
145407,ARMH4
387715,ARMS2
79624,ARMT1
116435288,ARNILA
405,ARNT
9915,ARNT2
406,ARNTL
56938,ARNTL2
101928646,ARNTL2-AS1
10552,ARPC1A
10095,ARPC1B
100288663,ARPC1BP1
10109,ARPC2
10094,ARPC3
87171,ARPC3P1
391160,ARPC3P2
729494,ARPC3P3
100421973,ARPC3P4
441131,ARPC3P5
10093,ARPC4
100526693,ARPC4-TTLL3
10092,ARPC5
81873,ARPC5L
348110,ARPIN
100526783,ARPIN-AP3S2
10776,ARPP19
646227,ARPP19P1
643896,ARPP19P2
10777,ARPP21
100874098,ARPP21-AS1
407,ARR3
408,ARRB1
409,ARRB2
92714,ARRDC1
85026,ARRDC1-AS1
27106,ARRDC2
57561,ARRDC3
100129716,ARRDC3-AS1
91947,ARRDC4
645432,ARRDC5
410,ARSA
411,ARSB
413,ARSC2
414,ARSD
100506356,ARSD-AS1
10034,ARSDP1
416,ARSF
23757,ARSFP1
22901,ARSG
347527,ARSH
340075,ARSI
79642,ARSJ
153642,ARSK
415,ARSL
10033,ARSLP1
417,ART1
106481723,ART2BP
418,ART2P
419,ART3
420,ART4
116969,ART5
9048,ARTN
64801,ARV1
421,ARVCF
170302,ARX
57412,AS3MT
427,ASAH1
56624,ASAH2
653308,ASAH2B
50807,ASAP1
29065,ASAP1-IT1
100507117,ASAP1-IT2
8853,ASAP2
55616,ASAP3
51665,ASB1
51676,ASB2
51130,ASB3
51666,ASB4
140458,ASB5
140459,ASB6
140460,ASB7
140461,ASB8
140462,ASB9
728619,ASB9P1
136371,ASB10
140456,ASB11
142689,ASB12
79754,ASB13
142686,ASB14
142685,ASB15
102724555,ASB15-AS1
92591,ASB16
339201,ASB16-AS1
127247,ASB17
401036,ASB18
51008,ASCC1
84164,ASCC2
10973,ASCC3
429,ASCL1
430,ASCL2
56676,ASCL3
121549,ASCL4
647219,ASCL5
110599588,ASDURF
25842,ASF1A
55723,ASF1B
432,ASGR1
433,ASGR2
55870,ASH1L
645676,ASH1L-AS1
106478976,ASH1L-IT1
9070,ASH2L
266703,ASH2LP1
100422088,ASH2LP2
100736411,ASH2LP3
41,ASIC1
40,ASIC2
9311,ASIC3
55515,ASIC4
105373885,ASIC4-AS1
51802,ASIC5
434,ASIP
435,ASL
436,ASLP1
438,ASMT
8623,ASMTL
80161,ASMTL-AS1
440,ASNS
54529,ASNSD1
389652,ASNSP1
442,ASNSP2
100423061,ASNSP3
100419423,ASNSP4
100873794,ASNSP5
100423060,ASNSP6
443,ASPA
554235,ASPDH
374569,ASPG
444,ASPH
253982,ASPHD1
57168,ASPHD2
259266,ASPM
54829,ASPN
151516,ASPRV1
79058,ASPSCR1
80150,ASRGL1
445,ASS1
442167,ASS1P1
447,ASS1P2
158452,ASS1P3
449,ASS1P4
450,ASS1P5
451,ASS1P6
339845,ASS1P7
453,ASS1P8
454,ASS1P9
455,ASS1P10
340274,ASS1P11
392302,ASS1P12
341230,ASS1P13
459,ASS1P14
28990,ASTE1
431705,ASTL
460,ASTN1
23245,ASTN2
100128505,ASTN2-AS1
171023,ASXL1
55252,ASXL2
80816,ASXL3
136991,ASZ1
84896,ATAD1
29028,ATAD2
54454,ATAD2B
55210,ATAD3A
83858,ATAD3B
219293,ATAD3C
79915,ATAD5
79969,ATAT1
85300,ATCAY
11101,ATE1
100130887,ATE1-AS1
466,ATF1
100128159,ATF1P1
1386,ATF2
467,ATF3
468,ATF4
469,ATF4P1
340600,ATF4P2
643159,ATF4P3
100127952,ATF4P4
22809,ATF5
22926,ATF6
1388,ATF6B
11016,ATF7
55729,ATF7IP
80063,ATF7IP2
23130,ATG2A
55102,ATG2B
64422,ATG3
100135756,ATG3P1
115201,ATG4A
106480786,ATG4AP1
23192,ATG4B
84938,ATG4C
84971,ATG4D
9474,ATG5
10533,ATG7
79065,ATG9A
285973,ATG9B
83734,ATG10
100874022,ATG10-AS1
100874311,ATG10-IT1
9140,ATG12
100151642,ATG12P1
100293948,ATG12P2
9776,ATG13
22863,ATG14
55054,ATG16L1
89849,ATG16L2
60673,ATG101
471,ATIC
51062,ATL1
64225,ATL2
25923,ATL3
472,ATM
23300,ATMIN
1822,ATN1
474,ATOH1
220202,ATOH7
84913,ATOH8
475,ATOX1
476,ATP1A1
84852,ATP1A1-AS1
477,ATP1A2
478,ATP1A3
480,ATP1A4
481,ATP1B1
485,ATP1B1P1
482,ATP1B2
483,ATP1B3
100874077,ATP1B3-AS1
484,ATP1B3P1
23439,ATP1B4
487,ATP2A1
100289092,ATP2A1-AS1
488,ATP2A2
489,ATP2A3
490,ATP2B1
338758,ATP2B1-AS1
491,ATP2B2
100874324,ATP2B2-IT1
100874325,ATP2B2-IT2
492,ATP2B3
493,ATP2B4
27032,ATP2C1
9914,ATP2C2
105371374,ATP2C2-AS1
495,ATP4A
496,ATP4B
498,ATP5F1A
442416,ATP5F1AP1
504,ATP5F1AP2
645443,ATP5F1AP3
100129782,ATP5F1AP4
442415,ATP5F1AP7
392322,ATP5F1AP8
100132619,ATP5F1AP10
506,ATP5F1B
507,ATP5F1BP1
509,ATP5F1C
645560,ATP5F1CP1
513,ATP5F1D
514,ATP5F1E
23744,ATP5F1EP1
432369,ATP5F1EP2
93974,ATP5IF1
516,ATP5MC1
319136,ATP5MC1P1
319137,ATP5MC1P2
646619,ATP5MC1P3
100287755,ATP5MC1P4
390424,ATP5MC1P5
100505704,ATP5MC1P6
100130962,ATP5MC1P7
100288222,ATP5MC1P8
517,ATP5MC2
520,ATP5MC2P1
319119,ATP5MC2P2
100507097,ATP5MC2P3
654480,ATP5MC2P4
518,ATP5MC3
84833,ATP5MD
100288307,ATP5MDP1
521,ATP5ME
9551,ATP5MF
100526740,ATP5MF-PTCD1
101241877,ATP5MFP1
387107,ATP5MFP2
445573,ATP5MFP3
654485,ATP5MFP4
654484,ATP5MFP5
654486,ATP5MFP6
10632,ATP5MG
267020,ATP5MGL
53411,ATP5MGP1
53410,ATP5MGP2
53409,ATP5MGP3
100130396,ATP5MGP4
100287091,ATP5MGP5
100462865,ATP5MGP6
100287964,ATP5MGP7
100462862,ATP5MGP8
9556,ATP5MPL
515,ATP5PB
100422523,ATP5PBP1
645973,ATP5PBP2
644333,ATP5PBP3
100422514,ATP5PBP4
100128516,ATP5PBP5
645440,ATP5PBP6
124496,ATP5PBP7
10476,ATP5PD
390581,ATP5PDP1
138234,ATP5PDP2
138864,ATP5PDP3
246723,ATP5PDP4
522,ATP5PF
359997,ATP5PFP1
539,ATP5PO
100132849,ATP5POP1
537,ATP6AP1
92270,ATP6AP1L
10159,ATP6AP2
523,ATP6V1A
525,ATP6V1B1
101927750,ATP6V1B1-AS1
526,ATP6V1B2
528,ATP6V1C1
245973,ATP6V1C2
51382,ATP6V1D
529,ATP6V1E1
343515,ATP6V1E1P1
100462844,ATP6V1E1P2
729435,ATP6V1E1P3
90423,ATP6V1E2
9296,ATP6V1F
100130705,ATP6V1FNB
9550,ATP6V1G1
319116,ATP6V1G1P1
100128541,ATP6V1G1P2
100462838,ATP6V1G1P3
100462843,ATP6V1G1P4
100462840,ATP6V1G1P5
100462732,ATP6V1G1P6
100874514,ATP6V1G1P7
534,ATP6V1G2
100532737,ATP6V1G2-DDX39B
127124,ATP6V1G3
51606,ATP6V1H
535,ATP6V0A1
23545,ATP6V0A2
50617,ATP6V0A4
533,ATP6V0B
527,ATP6V0C
100132978,ATP6V0CP1
106478961,ATP6V0CP2
442211,ATP6V0CP3
112436690,ATP6V0CP4
9114,ATP6V0D1
245972,ATP6V0D2
8992,ATP6V0E1
100874502,ATP6V0E1P1
100874503,ATP6V0E1P2
100133262,ATP6V0E1P3
100874504,ATP6V0E1P4
155066,ATP6V0E2
401431,ATP6V0E2-AS1
538,ATP7A
540,ATP7B
100462825,ATP7BP1
10396,ATP8A1
51761,ATP8A2
100422505,ATP8A2P1
100533851,ATP8A2P2
100874518,ATP8A2P3
5205,ATP8B1
57198,ATP8B2
148229,ATP8B3
79895,ATP8B4
158381,ATP8B5P
10079,ATP9A
374868,ATP9B
57194,ATP10A
23120,ATP10B
57205,ATP10D
23250,ATP11A
100874205,ATP11A-AS1
400165,ATP11AUN
23200,ATP11B
286410,ATP11C
479,ATP12A
57130,ATP13A1
23400,ATP13A2
79572,ATP13A3
84239,ATP13A4
101929198,ATP13A4-AS1
344905,ATP13A5
100874218,ATP13A5-AS1
91419,ATP23
64756,ATPAF1
91647,ATPAF2
134145,ATPSCKMT
545,ATR
51374,ATRAID
84126,ATRIP
8455,ATRN
26033,ATRNL1
546,ATRX
6310,ATXN1
101928433,ATXN1-AS1
342371,ATXN1L
6311,ATXN2
102723619,ATXN2-AS
11273,ATXN2L
4287,ATXN3
92552,ATXN3L
6314,ATXN7
222255,ATXN7L1
127002,ATXN7L2
56970,ATXN7L3
552889,ATXN7L3B
724066,ATXN8
6315,ATXN8OS
25814,ATXN10
549,AUH
79000,AUNIP
550,AUP1
6790,AURKA
54998,AURKAIP1
6791,AURKAP1
386665,AURKAP2
9212,AURKB
644233,AURKBP1
6795,AURKC
26053,AUTS2
57099,AVEN
10677,AVIL
23080,AVL9
551,AVP
60370,AVPI1
552,AVPR1A
553,AVPR1B
554,AVPR2
158833,AWAT1
158835,AWAT2
126859,AXDND1
8312,AXIN1
8313,AXIN2
558,AXL
563,AZGP1
646282,AZGP1P1
401393,AZGP1P2
64343,AZI2
51582,AZIN1
100506753,AZIN1-AS1
113451,AZIN2
566,AZU1
106480244,AZU1P1
567,B2M
568,B2MR
8706,B3GALNT1
100128857,B3GALNT1P1
148789,B3GALNT2
100130402,B3GALNT2P1
8708,B3GALT1
105616981,B3GALT1-AS1
8707,B3GALT2
8705,B3GALT4
10317,B3GALT5
114041,B3GALT5-AS1
126792,B3GALT6
27087,B3GAT1
135152,B3GAT2
26229,B3GAT3
402146,B3GAT3P1
145173,B3GLCT
10678,B3GNT2
100422469,B3GNT2P1
10331,B3GNT3
79369,B3GNT4
84002,B3GNT5
192134,B3GNT6
93010,B3GNT7
374907,B3GNT8
84752,B3GNT9
100288842,B3GNT10
146712,B3GNTL1
106481968,B3GNTL1P1
106480419,B3GNTL1P2
2583,B4GALNT1
124872,B4GALNT2
106481717,B4GALNT2P1
283358,B4GALNT3
338707,B4GALNT4
2683,B4GALT1
101929639,B4GALT1-AS1
8704,B4GALT2
8703,B4GALT3
8702,B4GALT4
100874201,B4GALT4-AS1
9334,B4GALT5
9331,B4GALT6
11285,B4GALT7
11041,B4GAT1
27077,B9D1
80776,B9D2
79870,BAALC
100499183,BAALC-AS1
157556,BAALC-AS2
570,BAAT
29086,BABAM1
9577,BABAM2
100302650,BABAM2-AS1
23621,BACE1
100379571,BACE1-AS
25825,BACE2
282569,BACE2-IT1
571,BACH1
106478962,BACH1-AS1
100874322,BACH1-IT2
54147,BACH1-IT3
60468,BACH2
572,BAD
573,BAG1
9532,BAG2
9531,BAG3
9530,BAG4
9529,BAG5
7917,BAG6
574,BAGE
85319,BAGE2
85318,BAGE3
85317,BAGE4
85316,BAGE5
57597,BAHCC1
22893,BAHD1
10458,BAIAP2
440465,BAIAP2-DT
55971,BAIAP2L1
80115,BAIAP2L2
8938,BAIAP3
578,BAK1
600,BAK1P1
601,BAK1P2
25805,BAMBI
100885775,BANCR
8815,BANF1
317687,BANF1P1
414169,BANF1P2
100505506,BANF1P3
100653423,BANF1P4
101290503,BANF1P5
140836,BANF2
55024,BANK1
54971,BANP
8314,BAP1
580,BARD1
56751,BARHL1
343472,BARHL2
56033,BARX1
101928040,BARX1-DT
8538,BARX2
10409,BASP1
285696,BASP1-AS1
646201,BASP1P1
10538,BATF
116071,BATF2
55509,BATF3
581,BAX
11177,BAZ1A
9031,BAZ1B
11176,BAZ2A
29994,BAZ2B
27113,BBC3
92482,BBIP1
105373509,BBIP1P1
80127,BBOF1
8424,BBOX1
103695435,BBOX1-AS1
582,BBS1
583,BBS2
585,BBS4
129880,BBS5
55212,BBS7
27241,BBS9
79738,BBS10
166379,BBS12
56987,BBX
4059,BCAM
63827,BCAN
55973,BCAP29
10134,BCAP31
100194425,BCAP31P1
100194426,BCAP31P2
9564,BCAR1
100533717,BCAR1P1
100533718,BCAR1P2
8412,BCAR3
100129046,BCAR3-AS1
400500,BCAR4
8537,BCAS1
10286,BCAS2
100127960,BCAS2P1
100421045,BCAS2P2
100128339,BCAS2P3
54828,BCAS3
55653,BCAS4
586,BCAT1
587,BCAT2
56647,BCCIP
144233,BCDIN3D
100286844,BCDIN3D-AS1
590,BCHE
593,BCKDHA
594,BCKDHB
10295,BCKDK
596,BCL2
597,BCL2A1
598,BCL2L1
105372589,BCL2L1-AS1
599,BCL2L2
100529063,BCL2L2-PABPN1
10017,BCL2L10
10018,BCL2L11
83596,BCL2L12
100289095,BCL2L12P1
23786,BCL2L13
79370,BCL2L14
440603,BCL2L15
602,BCL3
604,BCL6
106146153,BCL6-AS1
255877,BCL6B
605,BCL7A
9275,BCL7B
9274,BCL7C
607,BCL9
283149,BCL9L
100419324,BCL9P1
8915,BCL10
53335,BCL11A
64919,BCL11B
9774,BCLAF1
728366,BCLAF1P1
731605,BCLAF1P2
256643,BCLAF3
53630,BCO1
83875,BCO2
54880,BCOR
63035,BCORL1
286554,BCORP1
613,BCR
644079,BCRP1
400892,BCRP2
644165,BCRP3
616,BCRP4
648980,BCRP5
728468,BCRP6
100133163,BCRP7
100133044,BCRP8
107126287,BCRP9
617,BCS1L
618,BCYRN1
619,BCYRN1P1
620,BCYRN1P2
654337,BCYRN1P3
622,BDH1
56898,BDH2
389416,BDH2P1
623,BDKRB1
624,BDKRB2
627,BDNF
497258,BDNF-AS
55814,BDP1
724038,BDP1P
146227,BEAN1
101927726,BEAN1-AS1
8678,BECN1
100420149,BECN1P2
441925,BECN2
57596,BEGAIN
139105,BEND2
57673,BEND3
644459,BEND3P1
392368,BEND3P2
650623,BEND3P3
389206,BEND4
79656,BEND5
221336,BEND6
222389,BEND7
100419793,BEND7P1
7439,BEST1
54831,BEST2
144453,BEST3
266675,BEST4
10282,BET1
105375403,BET1-AS1
51272,BET1L
100128542,BET1P1
55859,BEX1
84707,BEX2
27018,BEX3
56271,BEX4
340542,BEX5
51283,BFAR
631,BFSP1
8419,BFSP2
85003,BFSP2-AS1
632,BGLAP
103344929,BGLT3
633,BGN
727857,BHLHA9
168620,BHLHA15
80823,BHLHB9
100431177,BHLHB9P1
27319,BHLHE22
128408,BHLHE23
8553,BHLHE40
100507582,BHLHE40-AS1
79365,BHLHE41
388553,BHMG1
635,BHMT
23743,BHMT2
80114,BICC1
636,BICD1
391472,BICD1P1
23299,BICD2
92558,BICDL1
146439,BICDL2
29998,BICRA
106144534,BICRA-AS1
23506,BICRAL
637,BID
638,BIK
274,BIN1
51411,BIN2
345258,BIN2P1
644601,BIN2P2
55909,BIN3
80094,BIN3-IT1
329,BIRC2
330,BIRC3
332,BIRC5
57448,BIRC6
100874009,BIRC6-AS1
103752586,BIRC6-AS2
79444,BIRC7
112401,BIRC8
105221694,BISPR
54841,BIVM
100533467,BIVM-ERCC5
101669762,BLACAT1
338436,BLACE
10904,BLCAP
414899,BLID
640,BLK
641,BLM
642,BLMH
29760,BLNK
2647,BLOC1S1
282991,BLOC1S2
100131924,BLOC1S2P1
388552,BLOC1S3
55330,BLOC1S4
63915,BLOC1S5
100526836,BLOC1S5-TXNDC5
26258,BLOC1S6
644,BLVRA
645,BLVRB
8548,BLZF1
317729,BLZF2P
89927,BMERB1
90427,BMF
110806288,BMF-AS1
648,BMI1
100127902,BMI1P1
107985249,BMNCR
649,BMP1
650,BMP2
55589,BMP2K
347359,BMP2KL
651,BMP3
652,BMP4
653,BMP5
654,BMP6
266700,BMP6P1
655,BMP7
102723590,BMP7-AS1
353500,BMP8A
656,BMP8B
105378666,BMP8B-AS1
27302,BMP10
9210,BMP15
168667,BMPER
657,BMPR1A
100421515,BMPR1AP1
100533800,BMPR1AP2
658,BMPR1B
100507012,BMPR1B-DT
659,BMPR2
9790,BMS1
399761,BMS1P1
642826,BMS1P2
414217,BMS1P3
729096,BMS1P4
100133265,BMS1P7
653557,BMS1P8
653458,BMS1P9
728611,BMS1P10
644632,BMS1P11
644684,BMS1P12
644716,BMS1P13
728034,BMS1P14
642311,BMS1P15
727914,BMS1P16
101101776,BMS1P17
414763,BMS1P18
100131577,BMS1P19
96610,BMS1P20
100288974,BMS1P21
106480334,BMS1P22
154743,BMT2
660,BMX
646,BNC1
54796,BNC2
111216284,BNC2-AS1
662,BNIP1
663,BNIP2
664,BNIP3
665,BNIP3L
319138,BNIP3P1
100421754,BNIP3P2
100421736,BNIP3P3
100289028,BNIP3P4
100421724,BNIP3P5
100129777,BNIP3P6
101927265,BNIP3P7
100421710,BNIP3P8
106480280,BNIP3P9
100421695,BNIP3P10
106480286,BNIP3P11
100421703,BNIP3P12
101060192,BNIP3P13
100421696,BNIP3P14
106481692,BNIP3P15
106480418,BNIP3P16
100421704,BNIP3P17
106481693,BNIP3P18
106480281,BNIP3P19
100421705,BNIP3P20
100131306,BNIP3P21
100421706,BNIP3P22
100421697,BNIP3P23
100421698,BNIP3P24
100421707,BNIP3P25
100421699,BNIP3P26
100421708,BNIP3P27
106481966,BNIP3P28
100421700,BNIP3P29
106481694,BNIP3P30
106480282,BNIP3P31
106480283,BNIP3P32
106481695,BNIP3P33
100128849,BNIP3P34
106480284,BNIP3P35
106481696,BNIP3P36
106480285,BNIP3P37
100421709,BNIP3P38
100421701,BNIP3P39
100421702,BNIP3P40
101059988,BNIP3P41
106481697,BNIP3P42
389384,BNIP5
149428,BNIPL
91653,BOC
91272,BOD1
259282,BOD1L1
284257,BOD1L2
100129468,BOD1P1
100129355,BOD1P2
666,BOK
100379249,BOK-AS1
51027,BOLA1
552900,BOLA2
107282092,BOLA2-SMG1P6
654483,BOLA2B
100652796,BOLA2P1
106480322,BOLA2P2
106480323,BOLA2P3
388962,BOLA3
100507171,BOLA3-AS1
100288111,BOLA3P1
100287463,BOLA3P2
644754,BOLA3P3
106480324,BOLA3P4
66037,BOLL
23246,BOP1
79866,BORA
118426,BORCS5
54785,BORCS6
119032,BORCS7
100528007,BORCS7-ASMT
729991,BORCS8
4207,BORCS8-MEF2B
60467,BPESC1
669,BPGM
670,BPHL
671,BPI
51297,BPIFA1
140683,BPIFA2
128861,BPIFA3
317716,BPIFA4P
92747,BPIFB1
80341,BPIFB2
359710,BPIFB3
149954,BPIFB4
100505383,BPIFB5P
128859,BPIFB6
402016,BPIFB9P
254240,BPIFC
10380,BPNT1
54928,BPNT2
100421537,BPNT2P
2186,BPTF
109286551,BPTFP1
9083,BPY2
442867,BPY2B
442868,BPY2C
100885797,BPY2DP
673,BRAF
286494,BRAFP1
8315,BRAP
221927,BRAT1
672,BRCA1
394269,BRCA1P1
675,BRCA2
79184,BRCC3
100421311,BRCC3P1
23774,BRD1
6046,BRD2
8019,BRD3
266655,BRD3OS
23476,BRD4
29117,BRD7
100288948,BRD7P1
647076,BRD7P2
23629,BRD7P3
100287229,BRD7P4
100129259,BRD7P5
100128042,BRD7P6
10902,BRD8
65980,BRD9
106481721,BRD9P1
109729114,BRD9P2
676,BRDT
643486,BRDTP1
2972,BRF1
55290,BRF2
25798,BRI3
140707,BRI3BP
100129976,BRI3BPP1
730010,BRI3P1
441630,BRI3P2
100101554,BRI3P3
283870,BRICD5
1620,BRINP1
57795,BRINP2
339479,BRINP3
83990,BRIP1
55299,BRIX1
100422268,BRIX1P1
55845,BRK1
100288031,BRK1P1
100874492,BRK1P2
25855,BRMS1
84312,BRMS1L
148362,BROX
7862,BRPF1
27154,BRPF3
680,BRS3
84446,BRSK1
9024,BRSK2
54014,BRWD1
100874093,BRWD1-AS1
103091865,BRWD1-AS2
106480743,BRWD1-IT1
106481724,BRWD1P1
100287505,BRWD1P2
106480688,BRWD1P3
254065,BRWD3
26580,BSCL2
55108,BSDC1
682,BSG
8927,BSN
106478963,BSN-AS1
100132677,BSN-DT
7809,BSND
106480329,BSNDP1
100422517,BSNDP2
106481725,BSNDP3
106481726,BSNDP4
100131137,BSPH1
54836,BSPRY
683,BST1
684,BST2
390259,BSX
9044,BTAF1
53339,BTBD1
55643,BTBD2
22903,BTBD3
90135,BTBD6
646330,BTBD6P1
55727,BTBD7
441548,BTBD7P1
100420392,BTBD7P2
284697,BTBD8
114781,BTBD9
101929425,BTBD9-AS1
84280,BTBD10
100128678,BTBD10P1
100420401,BTBD10P2
121551,BTBD11
118663,BTBD16
388419,BTBD17
643376,BTBD18
149478,BTBD19
685,BTC
686,BTD
689,BTF3
91408,BTF3L4
100505945,BTF3L4P1
653189,BTF3L4P2
391040,BTF3L4P3
100506061,BTF3L4P4
693,BTF3P1
283631,BTF3P2
652964,BTF3P3
392350,BTF3P4
652959,BTF3P5
100499261,BTF3P6
652960,BTF3P7
652961,BTF3P8
503543,BTF3P9
345829,BTF3P10
690,BTF3P11
652963,BTF3P12
132556,BTF3P13
100132641,BTF3P14
100130409,BTF3P15
643412,BTF3P16
694,BTG1
100129641,BTG1P1
7832,BTG2
10950,BTG3
110806272,BTG3-AS1
100419246,BTG3P1
54766,BTG4
106480330,BTG4P1
695,BTK
151888,BTLA
696,BTN1A1
100420941,BTN1A1P1
11120,BTN2A1
10385,BTN2A2
54718,BTN2A3P
11119,BTN3A1
11118,BTN3A2
10384,BTN3A3
56244,BTNL2
10917,BTNL3
79908,BTNL8
153579,BTNL9
100129094,BTNL10
8945,BTRC
100420631,BTRCP1
699,BUB1
701,BUB1B
106821730,BUB1B-PAK6
100422363,BUB1P1
9184,BUB3
646614,BUB3P1
84811,BUD13
100420358,BUD13P1
114049,BUD23
8896,BUD31
106480331,BUD31P1
106480332,BUD31P2
11149,BVES
154442,BVES-AS1
700,BVR1
705,BYSL
9689,BZW1
101927795,BZW1-AS1
391592,BZW1P1
151579,BZW1P2
28969,BZW2
10438,C1D
554049,C1DP1
642538,C1DP2
642521,C1DP3
727879,C1DP4
106481729,C1DP5
56913,C1GALT1
29071,C1GALT1C1
728819,C1GALT1C1L
729409,C1GALT1P1
100128603,C1GALT1P2
106481730,C1GALT1P3
81563,C1orf21
79169,C1orf35
25912,C1orf43
79078,C1orf50
148423,C1orf52
388722,C1orf53
79630,C1orf54
54964,C1orf56
10485,C1orf61
100129271,C1orf68
148304,C1orf74
127795,C1orf87
84970,C1orf94
200159,C1orf100
92346,C1orf105
54955,C1orf109
55732,C1orf112
79762,C1orf115
79098,C1orf116
127687,C1orf122
148345,C1orf127
128061,C1orf131
400757,C1orf141
388649,C1orf146
574431,C1orf147
93190,C1orf158
54991,C1orf159
128346,C1orf162
284498,C1orf167
102724659,C1orf167-AS1
339448,C1orf174
284546,C1orf185
388701,C1orf189
127003,C1orf194
727684,C1orf195
84886,C1orf198
149466,C1orf210
127703,C1orf216
400798,C1orf220
400793,C1orf226
388759,C1orf229
110806296,C1orf232
712,C1QA
713,C1QB
708,C1QBP
54098,C1QBPP1
100422299,C1QBPP2
100422310,C1QBPP3
714,C1QC
10882,C1QL1
106480353,C1QL1P1
165257,C1QL2
389941,C1QL3
338761,C1QL4
114897,C1QTNF1
100507410,C1QTNF1-AS1
114898,C1QTNF2
114899,C1QTNF3
100534612,C1QTNF3-AMACR
114900,C1QTNF4
114902,C1QTNF5
114904,C1QTNF6
114905,C1QTNF7
101929095,C1QTNF7-AS1
390664,C1QTNF8
338872,C1QTNF9
100874232,C1QTNF9-AS1
387911,C1QTNF9B
388581,C1QTNF12
715,C1R
51279,C1RL
283314,C1RL-AS1
716,C1S
717,C2
102060414,C2-AS1
25966,C2CD2
9854,C2CD2L
26005,C2CD3
145741,C2CD4A
388125,C2CD4B
126567,C2CD4C
100191040,C2CD4D
100132111,C2CD4D-AS1
9847,C2CD5
151254,C2CD6
150590,C2orf15
84226,C2orf16
29798,C2orf27A
100420811,C2orf27AP1
100131855,C2orf27AP2
100420784,C2orf27AP3
408029,C2orf27B
54980,C2orf42
79074,C2orf49
130813,C2orf50
401027,C2orf66
388969,C2orf68
205327,C2orf69
727964,C2orf69P1
642614,C2orf69P2
100131279,C2orf69P3
100420859,C2orf69P4
107403078,C2orf69P5
257407,C2orf72
129852,C2orf73
339804,C2orf74
130355,C2orf76
388960,C2orf78
389073,C2orf80
388963,C2orf81
56918,C2orf83
84281,C2orf88
400950,C2orf91
728537,C2orf92
718,C3
719,C3AR1
23739,C3CER1
57415,C3orf14
51161,C3orf18
84077,C3orf20
152065,C3orf22
285315,C3orf33
339883,C3orf35
80111,C3orf36
285237,C3orf38
132200,C3orf49
79669,C3orf52
285311,C3orf56
375341,C3orf62
200844,C3orf67
101929238,C3orf67-AS1
285382,C3orf70
401097,C3orf80
646498,C3orf84
401081,C3orf85
102724231,C3orf86
388503,C3P1
720,C4A
106478955,C4A-AS1
721,C4B
100293534,C4B_2
106480730,C4B-AS1
722,C4BPA
727859,C4BPAP1
724,C4BPAP2
100421610,C4BPAP3
725,C4BPB
401152,C4orf3
84103,C4orf17
55286,C4orf19
132321,C4orf33
132989,C4orf36
152940,C4orf45
201725,C4orf46
441054,C4orf47
401115,C4orf48
389197,C4orf50
646603,C4orf51
285556,C4orf54
727,C5
110599590,C5-OT1
728,C5AR1
27202,C5AR2
56951,C5orf15
439936,C5orf17
55322,C5orf22
134553,C5orf24
375444,C5orf34
105374749,C5orf34-AS1
